RECORDEDATTIME,DIRECTIONREF,VEHICLEREF,VEHICLELOCATION_LATITUDE,VEHICLELOCATION_LONGITUDE,EXPECTEDARRIVALTIME,SCHEDULEDARRIVALTIME
01-06-2017 04:23,1,NYCT_7162,40.602231,-73.993518,01-06-2017 04:23,04:16:00
01-06-2017 04:21,1,NYCT_7299,40.691389,-73.987176,NA,04:23:00
01-06-2017 04:23,1,NYCT_4799,40.842505,-73.85302,01-06-2017 04:23,04:19:20
01-06-2017 04:23,1,NYCT_7275,40.713288,-73.871617,01-06-2017 04:23,04:16:01
01-06-2017 04:23,0,NYCT_8199,40.643702,-74.073118,NA,04:20:00
01-06-2017 04:23,1,NYCT_8101,40.710648,-73.793184,01-06-2017 04:23,04:22:54
01-06-2017 04:23,1,NYCT_8488,40.71721,-73.740519,01-06-2017 04:23,04:24:43
01-06-2017 04:23,0,NYCT_4517,40.709457,-73.870195,01-06-2017 04:24,04:19:44
01-06-2017 04:23,1,NYCT_6665,40.814775,-73.944192,01-06-2017 04:24,04:17:18
01-06-2017 04:23,1,NYCT_7219,40.69086,-73.908421,01-06-2017 04:23,04:17:31
01-06-2017 04:23,1,NYCT_7409,40.713256,-73.816938,01-06-2017 04:23,04:27:28
01-06-2017 04:23,0,NYCT_4778,40.856402,-73.86953,01-06-2017 04:23,04:20:00
01-06-2017 04:23,0,NYCT_4441,40.721503,-73.903082,01-06-2017 04:23,04:23:00
01-06-2017 04:23,1,NYCT_8038,40.701563,-73.808988,01-06-2017 04:30,04:13:00
01-06-2017 04:23,1,NYCT_6856,40.728009,-73.747665,01-06-2017 04:24,04:21:28
01-06-2017 04:23,1,NYCT_7286,40.744081,-73.859325,01-06-2017 04:24,04:24:19
01-06-2017 04:23,0,NYCT_6587,40.702883,-73.869249,01-06-2017 04:24,04:20:33
01-06-2017 04:23,0,NYCT_4851,40.676727,-73.900256,01-06-2017 04:23,04:18:00
01-06-2017 04:23,0,NYCT_4851,40.676727,-73.900256,01-06-2017 04:23,04:19:00
01-06-2017 04:23,0,NYCT_4089,40.852658,-73.827705,01-06-2017 04:23,04:26:00
01-06-2017 04:23,0,NYCT_351,40.626967,-73.980276,01-06-2017 04:24,04:26:49
01-06-2017 04:23,0,NYCT_351,40.626967,-73.980276,01-06-2017 04:24,04:25:49
01-06-2017 04:23,1,NYCT_8390,40.875186,-73.879485,NA,04:11:53
01-06-2017 04:23,1,NYCT_4902,40.750785,-73.819298,01-06-2017 04:24,28:21:09
01-06-2017 04:23,0,NYCT_8435,40.692142,-73.765931,01-06-2017 04:23,04:25:32
01-06-2017 04:23,1,NYCT_7005,40.635799,-74.166189,01-06-2017 04:23,04:25:00
01-06-2017 04:23,1,NYCT_368,40.647918,-73.971298,01-06-2017 04:24,04:24:00
01-06-2017 04:23,0,NYCT_8165,40.548062,-74.139111,NA,04:22:52
01-06-2017 04:23,1,NYCT_7273,40.702575,-73.920937,01-06-2017 04:23,04:24:10
01-06-2017 04:23,1,NYCT_6561,40.699224,-73.914345,01-06-2017 04:23,04:21:30
01-06-2017 04:23,1,NYCT_4839,40.647709,-73.780496,01-06-2017 04:26,04:35:10
01-06-2017 04:23,0,NYCT_3965,40.700327,-73.90947,01-06-2017 04:23,04:27:52
01-06-2017 04:23,1,NYCT_8057,40.703189,-73.740585,01-06-2017 04:23,04:25:00
01-06-2017 04:23,0,NYCT_8251,40.581379,-74.112006,01-06-2017 04:23,04:28:26
01-06-2017 04:23,0,NYCT_3863,40.798866,-73.96859,01-06-2017 04:23,04:24:02
01-06-2017 04:23,1,NYCT_7082,40.59812,-74.076304,01-06-2017 04:23,04:23:36
01-06-2017 04:23,0,NYCT_4252,40.556907,-74.168988,01-06-2017 04:25,04:23:07
01-06-2017 04:23,1,NYCT_8445,40.702528,-73.79964,01-06-2017 04:29,04:20:00
01-06-2017 04:23,0,NYCT_4742,40.865973,-73.893966,01-06-2017 04:23,04:20:21
01-06-2017 04:23,0,NYCT_3898,40.819796,-73.936603,01-06-2017 04:24,04:21:24
01-06-2017 04:23,0,NYCT_3898,40.819796,-73.936603,01-06-2017 04:24,04:18:43
01-06-2017 04:23,0,NYCT_480,40.65238,-73.926698,01-06-2017 04:23,04:21:39
01-06-2017 04:23,1,NYCT_4530,40.708377,-73.948433,01-06-2017 04:23,04:22:44
01-06-2017 04:23,1,NYCT_4814,40.669284,-73.874126,01-06-2017 04:23,04:22:26
01-06-2017 04:23,1,NYCT_4814,40.669284,-73.874126,01-06-2017 04:23,04:23:00
01-06-2017 04:23,1,NYCT_7134,40.648974,-73.882874,01-06-2017 04:23,04:23:33
01-06-2017 04:23,0,NYCT_416,40.661231,-73.980008,01-06-2017 04:24,04:23:58
01-06-2017 04:23,0,NYCT_4604,40.635178,-73.928614,01-06-2017 04:24,04:25:17
01-06-2017 04:23,0,NYCT_4604,40.635178,-73.928614,01-06-2017 04:24,04:25:20
01-06-2017 04:23,0,NYCT_6015,40.818022,-73.836038,01-06-2017 04:25,04:24:37
01-06-2017 04:23,1,NYCT_263,40.659207,-73.99565,01-06-2017 04:23,04:17:41
01-06-2017 04:23,0,NYCT_8299,40.643508,-74.073206,NA,NA
01-06-2017 04:23,1,NYCT_8503,40.751866,-73.702944,01-06-2017 04:23,04:23:01
01-06-2017 04:23,1,NYCT_4813,40.698896,-73.938661,01-06-2017 04:23,04:26:05
01-06-2017 04:23,1,NYCT_4813,40.698896,-73.938661,01-06-2017 04:23,04:27:05
01-06-2017 04:23,0,NYCT_8276,40.586811,-74.199218,NA,04:40:00
01-06-2017 04:23,0,NYCT_2577,40.552311,-74.190928,01-06-2017 04:23,04:23:01
01-06-2017 04:23,1,NYCT_7129,40.678862,-73.921578,01-06-2017 04:24,04:23:45
01-06-2017 04:23,0,NYCT_8491,40.729064,-73.738898,01-06-2017 04:24,04:30:32
01-06-2017 04:23,1,NYCT_2545,40.583584,-74.095487,01-06-2017 04:23,04:30:45
01-06-2017 04:23,0,NYCT_6679,40.840529,-73.93847,NA,NA
01-06-2017 04:23,1,NYCT_3893,40.737446,-73.996775,NA,NA
01-06-2017 04:23,0,NYCT_7187,40.624137,-73.970877,01-06-2017 04:23,04:25:51
01-06-2017 04:23,0,NYCT_4781,40.812992,-73.827108,01-06-2017 04:23,04:22:00
01-06-2017 04:23,0,NYCT_6009,40.836465,-73.87085,01-06-2017 04:24,04:24:02
01-06-2017 04:23,0,NYCT_4912,40.717426,-73.77471,01-06-2017 04:23,04:25:06
01-06-2017 04:23,0,NYCT_4885,40.634038,-73.9372,01-06-2017 04:24,04:19:49
01-06-2017 04:23,0,NYCT_4573,40.640979,-73.945611,01-06-2017 04:23,04:21:00
01-06-2017 04:23,0,NYCT_5103,40.585327,-73.96638,01-06-2017 04:23,04:24:02
01-06-2017 04:23,0,NYCT_4612,40.666988,-73.931294,01-06-2017 04:23,04:25:00
01-06-2017 04:23,1,NYCT_292,40.83409,-73.875043,01-06-2017 04:23,04:26:26
01-06-2017 04:23,0,NYCT_4991,40.633454,-73.952728,01-06-2017 04:24,04:25:18
01-06-2017 04:23,1,NYCT_4726,40.866502,-73.895488,01-06-2017 04:24,04:18:32
01-06-2017 04:23,0,NYCT_4075,40.867631,-73.820891,01-06-2017 04:24,04:27:09
01-06-2017 04:23,0,NYCT_4232,40.70948,-73.95979,01-06-2017 04:23,04:03:00
01-06-2017 04:23,0,NYCT_4948,40.618618,-73.932204,01-06-2017 04:23,04:24:00
01-06-2017 04:23,0,NYCT_4554,40.726457,-73.934689,01-06-2017 04:23,04:07:00
01-06-2017 04:23,0,NYCT_7184,40.598434,-73.997461,01-06-2017 04:23,04:25:43
01-06-2017 04:23,0,NYCT_8261,40.592197,-74.189819,01-06-2017 04:23,04:21:50
01-06-2017 04:23,1,NYCT_4350,40.86519,-73.927887,01-06-2017 04:23,04:21:00
01-06-2017 04:23,1,NYCT_7176,40.593011,-73.992306,01-06-2017 04:23,04:23:00
01-06-2017 04:22,0,NYCT_6784,40.822724,-73.937641,01-06-2017 04:23,03:22:11
01-06-2017 04:22,0,NYCT_6784,40.822724,-73.937641,01-06-2017 04:23,03:19:21
01-06-2017 04:23,1,NYCT_7207,40.711929,-73.940882,01-06-2017 04:23,04:13:12
01-06-2017 04:23,1,NYCT_389,40.652462,-73.922244,01-06-2017 04:24,04:24:00
01-06-2017 04:23,0,NYCT_7755,40.81366,-73.881401,01-06-2017 04:24,04:23:09
01-06-2017 04:23,0,NYCT_8205,40.632057,-74.166334,01-06-2017 04:23,04:22:56
01-06-2017 04:23,0,NYCT_4782,40.862239,-73.89971,01-06-2017 04:24,04:19:26
01-06-2017 04:23,0,NYCT_4782,40.862239,-73.89971,01-06-2017 04:24,04:21:26
01-06-2017 04:23,1,NYCT_279,40.823989,-73.908463,01-06-2017 04:23,04:23:00
01-06-2017 04:23,1,NYCT_7291,40.709532,-73.95987,01-06-2017 04:23,03:35:00
01-06-2017 04:23,0,NYCT_4401,40.882232,-73.916001,01-06-2017 04:23,04:23:56
01-06-2017 04:23,1,NYCT_7814,40.809537,-73.879463,01-06-2017 04:24,04:23:33
01-06-2017 04:23,1,NYCT_7814,40.809537,-73.879463,01-06-2017 04:24,04:23:07
01-06-2017 04:23,0,NYCT_5905,40.704933,-73.793247,NA,04:20:00
01-06-2017 04:23,0,NYCT_6386,40.78673,-73.952986,01-06-2017 04:24,04:23:00
01-06-2017 04:23,0,NYCT_4790,40.840275,-73.880724,01-06-2017 04:23,04:22:00
01-06-2017 04:23,1,NYCT_8245,40.632071,-74.15512,01-06-2017 04:23,04:23:37
01-06-2017 04:23,1,NYCT_8245,40.632071,-74.15512,01-06-2017 04:23,04:20:37
01-06-2017 04:23,0,NYCT_2759,40.558055,-74.126383,01-06-2017 04:23,04:24:44
01-06-2017 04:33,1,NYCT_406,40.630927,-73.976781,01-06-2017 04:34,04:30:04
01-06-2017 04:33,1,NYCT_406,40.630927,-73.976781,01-06-2017 04:34,04:28:19
01-06-2017 04:33,1,NYCT_8422,40.65979,-73.773647,01-06-2017 04:34,04:31:28
01-06-2017 04:33,0,NYCT_7610,40.638406,-73.954082,01-06-2017 04:34,04:36:09
01-06-2017 04:34,1,NYCT_4841,40.655447,-73.949655,01-06-2017 04:34,04:29:00
01-06-2017 04:33,0,NYCT_7740,40.823481,-73.900039,01-06-2017 04:34,04:31:34
01-06-2017 04:33,0,NYCT_5077,40.619034,-73.908683,01-06-2017 04:34,04:35:38
01-06-2017 04:33,1,NYCT_5966,40.802795,-73.967791,01-06-2017 04:34,04:02:00
01-06-2017 04:34,0,NYCT_8408,40.661139,-73.771003,01-06-2017 04:34,04:35:03
01-06-2017 04:33,1,NYCT_8385,40.869454,-73.914958,01-06-2017 04:34,04:32:29
01-06-2017 04:34,1,NYCT_8146,40.631433,-74.080103,01-06-2017 04:34,04:33:55
01-06-2017 04:33,1,NYCT_427,40.647396,-73.997507,01-06-2017 04:34,04:33:00
01-06-2017 04:33,0,NYCT_8061,40.665533,-73.757206,01-06-2017 04:34,04:29:45
01-06-2017 04:34,1,NYCT_8039,40.733278,-73.737946,01-06-2017 04:34,04:32:36
01-06-2017 04:33,0,NYCT_7078,40.604624,-74.084194,01-06-2017 04:34,04:37:41
01-06-2017 04:33,0,NYCT_3880,40.799239,-73.96287,01-06-2017 04:34,04:35:00
01-06-2017 04:33,0,NYCT_4792,40.853893,-73.914422,01-06-2017 04:35,04:35:17
01-06-2017 04:34,1,NYCT_7186,40.659914,-73.878752,01-06-2017 04:34,04:33:25
01-06-2017 04:34,1,NYCT_413,40.656474,-74.012109,NA,NA
01-06-2017 04:33,0,NYCT_7104,40.64432,-73.901406,01-06-2017 04:34,04:35:34
01-06-2017 04:33,1,NYCT_5942,40.835632,-73.888785,01-06-2017 04:34,04:32:09
01-06-2017 04:33,1,NYCT_5880,40.86032,-73.890956,01-06-2017 04:34,04:00:48
01-06-2017 04:33,1,NYCT_5880,40.86032,-73.890956,01-06-2017 04:34,04:00:39
01-06-2017 04:34,1,NYCT_8453,40.689744,-73.777671,01-06-2017 04:34,28:31:34
01-06-2017 04:33,1,NYCT_8456,40.705713,-73.793854,01-06-2017 04:34,28:45:00
01-06-2017 04:33,0,NYCT_8134,40.643562,-74.072656,NA,NA
01-06-2017 04:32,0,NYCT_7195,40.700866,-73.955886,01-06-2017 04:34,04:37:08
01-06-2017 04:33,0,NYCT_8243,40.633622,-74.129353,01-06-2017 04:34,04:38:14
01-06-2017 04:34,1,NYCT_4599,40.631964,-73.946752,01-06-2017 04:35,04:34:57
01-06-2017 04:34,1,NYCT_4599,40.631964,-73.946752,01-06-2017 04:35,04:31:57
01-06-2017 04:33,1,NYCT_3944,40.795655,-73.97207,01-06-2017 04:34,04:14:38
01-06-2017 04:34,0,NYCT_4850,40.692836,-73.940001,01-06-2017 04:34,04:34:41
01-06-2017 04:33,0,NYCT_4625,40.667719,-73.953485,01-06-2017 04:34,04:35:04
01-06-2017 04:33,0,NYCT_4625,40.667719,-73.953485,01-06-2017 04:34,04:38:25
01-06-2017 04:33,1,NYCT_419,40.641105,-73.945974,01-06-2017 04:34,04:38:31
01-06-2017 04:34,0,NYCT_8159,40.541563,-74.209739,01-06-2017 04:34,04:30:49
01-06-2017 04:33,1,NYCT_7205,40.697604,-73.962998,01-06-2017 04:34,04:37:29
01-06-2017 04:33,0,NYCT_8138,40.601856,-74.091407,01-06-2017 04:34,04:37:26
01-06-2017 04:33,0,NYCT_2498,40.607734,-74.162436,01-06-2017 04:35,04:38:35
01-06-2017 04:34,0,NYCT_6594,40.683302,-73.91115,01-06-2017 04:34,04:32:45
01-06-2017 04:33,1,NYCT_6873,40.714687,-73.831286,01-06-2017 04:34,04:33:00
01-06-2017 04:33,1,NYCT_4751,40.875782,-73.88621,01-06-2017 04:34,04:28:38
01-06-2017 04:33,1,NYCT_4751,40.875782,-73.88621,01-06-2017 04:34,04:26:38
01-06-2017 04:33,1,NYCT_7088,40.622244,-74.028576,NA,04:51:15
01-06-2017 04:33,1,NYCT_8032,40.692326,-73.744289,01-06-2017 04:38,04:22:13
01-06-2017 04:33,1,NYCT_8032,40.692326,-73.744289,01-06-2017 04:38,04:20:25
01-06-2017 04:33,0,NYCT_4476,40.715489,-73.816295,01-06-2017 04:35,04:37:00
01-06-2017 04:34,1,NYCT_383,40.663896,-73.951124,01-06-2017 04:34,04:32:02
01-06-2017 04:33,0,NYCT_7277,40.695715,-73.946269,01-06-2017 04:34,04:39:17
01-06-2017 04:33,0,NYCT_4556,40.700254,-73.941102,01-06-2017 04:34,04:52:00
01-06-2017 04:33,0,NYCT_4556,40.700254,-73.941102,01-06-2017 04:34,04:51:00
01-06-2017 04:33,0,NYCT_327,40.576377,-73.968945,01-06-2017 04:34,04:34:47
01-06-2017 04:34,0,NYCT_484,40.719194,-73.945331,01-06-2017 04:34,04:31:58
01-06-2017 04:34,0,NYCT_3975,40.723053,-73.900794,01-06-2017 04:35,04:34:03
01-06-2017 04:34,0,NYCT_8475,40.70235,-73.80453,01-06-2017 04:34,04:33:05
01-06-2017 04:34,1,NYCT_7009,40.642866,-74.075163,01-06-2017 04:34,04:30:45
01-06-2017 04:34,1,NYCT_4894,40.597559,-73.986592,01-06-2017 04:34,04:35:00
01-06-2017 04:34,1,NYCT_4894,40.597559,-73.986592,01-06-2017 04:34,04:34:00
01-06-2017 04:33,1,NYCT_281,40.848988,-73.937326,NA,NA
01-06-2017 04:34,0,NYCT_4610,40.682981,-73.976677,01-06-2017 04:34,04:35:30
01-06-2017 04:33,0,NYCT_4951,40.58934,-73.939677,01-06-2017 04:34,04:31:47
01-06-2017 04:34,0,NYCT_4138,40.690603,-73.989458,NA,04:40:00
01-06-2017 04:34,0,NYCT_6511,40.757078,-73.830078,01-06-2017 04:34,04:30:00
01-06-2017 04:33,0,NYCT_3847,40.782544,-73.957583,01-06-2017 04:34,04:32:46
01-06-2017 04:34,1,NYCT_268,40.836983,-73.909028,01-06-2017 04:34,04:34:01
01-06-2017 04:33,1,NYCT_7208,40.650818,-73.920592,01-06-2017 04:34,04:32:38
01-06-2017 04:33,1,NYCT_7208,40.650818,-73.920592,01-06-2017 04:34,04:30:38
01-06-2017 04:33,0,NYCT_4665,40.758245,-73.829113,01-06-2017 04:35,04:32:00
01-06-2017 04:33,0,NYCT_4191,40.704933,-73.793247,NA,04:40:00
01-06-2017 04:34,0,NYCT_8182,40.524288,-74.185282,01-06-2017 04:34,04:35:23
01-06-2017 04:34,0,NYCT_6557,40.712287,-73.889213,01-06-2017 04:34,04:34:00
01-06-2017 04:33,0,NYCT_7228,40.714206,-73.928801,01-06-2017 04:34,04:34:22
01-06-2017 04:33,0,NYCT_8411,40.680105,-73.753725,01-06-2017 04:34,04:36:00
01-06-2017 04:33,1,NYCT_6811,40.671753,-73.851606,01-06-2017 04:34,04:32:53
01-06-2017 04:33,0,NYCT_4393,40.87882,-73.904535,01-06-2017 04:34,04:37:00
01-06-2017 04:33,0,NYCT_6824,40.702393,-73.818329,01-06-2017 04:34,04:33:58
01-06-2017 04:33,0,NYCT_309,40.828226,-73.895446,01-06-2017 04:34,04:34:00
01-06-2017 04:34,0,NYCT_690,40.820989,-73.895191,01-06-2017 04:34,04:34:04
01-06-2017 04:34,1,NYCT_4359,40.879898,-73.906742,01-06-2017 04:34,04:37:00
01-06-2017 04:34,0,NYCT_7200,40.660791,-73.92061,01-06-2017 04:34,04:28:54
01-06-2017 04:33,1,NYCT_8170,40.555882,-74.202116,01-06-2017 04:34,04:33:09
01-06-2017 04:34,1,NYCT_7270,40.698,-73.908329,01-06-2017 04:34,04:32:01
01-06-2017 04:33,1,NYCT_7154,40.666288,-73.883834,01-06-2017 04:34,04:45:27
01-06-2017 04:33,0,NYCT_8495,40.723277,-73.727477,01-06-2017 04:34,04:07:48
01-06-2017 04:34,0,NYCT_8124,40.643223,-74.072413,01-06-2017 04:34,04:23:00
01-06-2017 04:33,1,NYCT_5911,40.77815,-73.823896,01-06-2017 04:35,04:35:05
01-06-2017 04:33,1,NYCT_6619,40.674493,-73.906279,01-06-2017 04:34,04:33:31
01-06-2017 04:32,0,NYCT_2673,40.764595,-73.976995,NA,04:40:00
01-06-2017 04:33,1,NYCT_6901,40.745779,-73.755028,01-06-2017 04:34,04:34:11
01-06-2017 04:33,1,NYCT_6901,40.745779,-73.755028,01-06-2017 04:34,04:32:11
01-06-2017 04:33,1,NYCT_8099,40.69212,-73.765779,NA,04:32:44
01-06-2017 04:33,0,NYCT_4571,40.707644,-73.947787,01-06-2017 04:34,04:39:56
01-06-2017 04:33,0,NYCT_4571,40.707644,-73.947787,01-06-2017 04:34,04:39:57
01-06-2017 04:33,1,NYCT_5938,40.818499,-73.927075,01-06-2017 04:34,04:30:54
01-06-2017 04:33,1,NYCT_296,40.817754,-73.91534,01-06-2017 04:34,04:34:00
01-06-2017 04:33,0,NYCT_6579,40.706567,-73.896973,01-06-2017 04:34,04:35:49
01-06-2017 04:33,1,NYCT_7427,40.753062,-73.850858,01-06-2017 04:34,04:34:43
01-06-2017 04:34,1,NYCT_4787,40.862409,-73.897779,01-06-2017 04:34,04:32:57
01-06-2017 04:33,1,NYCT_7139,40.676982,-73.900069,01-06-2017 04:34,04:32:00
01-06-2017 04:33,1,NYCT_7361,40.620777,-73.945738,01-06-2017 04:34,04:36:36
01-06-2017 04:34,1,NYCT_7122,40.576947,-73.981876,01-06-2017 04:34,04:30:00
01-06-2017 04:34,1,NYCT_7122,40.576947,-73.981876,01-06-2017 04:34,04:31:00
01-06-2017 04:34,0,NYCT_2513,40.603518,-74.069015,01-06-2017 04:34,04:27:00
01-06-2017 04:33,1,NYCT_4627,40.696116,-73.989149,01-06-2017 04:35,04:32:45
01-06-2017 04:33,1,NYCT_4627,40.696116,-73.989149,01-06-2017 04:35,04:33:04
01-06-2017 04:33,0,NYCT_7061,40.637286,-74.133876,01-06-2017 04:34,04:33:36
01-06-2017 04:33,0,NYCT_4762,40.824453,-73.913699,01-06-2017 04:34,04:34:00
01-06-2017 04:34,0,NYCT_7376,40.764213,-73.826366,01-06-2017 04:34,04:35:04
01-06-2017 04:33,0,NYCT_5936,40.84761,-73.883304,01-06-2017 04:34,04:36:37
01-06-2017 04:34,0,NYCT_7263,40.692993,-73.91863,01-06-2017 04:34,04:34:36
01-06-2017 04:34,0,NYCT_412,40.64459,-74.021606,01-06-2017 04:34,04:31:24
01-06-2017 04:34,1,NYCT_4681,40.677886,-73.745415,01-06-2017 04:34,04:34:29
01-06-2017 04:34,0,NYCT_8336,40.862976,-73.825845,01-06-2017 04:34,04:34:05
01-06-2017 04:34,0,NYCT_8336,40.862976,-73.825845,01-06-2017 04:34,04:33:38
01-06-2017 04:34,1,NYCT_5819,40.860429,-73.890861,01-06-2017 04:34,04:40:48
01-06-2017 04:34,1,NYCT_5819,40.860429,-73.890861,01-06-2017 04:34,04:40:39
01-06-2017 04:33,1,NYCT_6801,40.620067,-73.941519,01-06-2017 04:34,04:35:58
01-06-2017 04:33,1,NYCT_6801,40.620067,-73.941519,01-06-2017 04:34,04:35:56
01-06-2017 04:33,0,NYCT_7025,40.621926,-74.078227,01-06-2017 04:34,04:31:22
01-06-2017 04:33,0,NYCT_4584,40.649651,-73.958527,01-06-2017 04:34,04:32:00
01-06-2017 04:33,1,NYCT_7130,40.687735,-73.935995,01-06-2017 04:34,04:36:35
01-06-2017 04:33,1,NYCT_7130,40.687735,-73.935995,01-06-2017 04:34,04:37:35
01-06-2017 04:34,0,NYCT_5958,40.860259,-73.880543,01-06-2017 04:34,04:25:00
01-06-2017 04:34,0,NYCT_2587,40.752674,-73.98568,01-06-2017 04:34,04:36:00
01-06-2017 04:33,0,NYCT_7152,40.596066,-73.981483,01-06-2017 04:34,04:31:01
01-06-2017 04:33,1,NYCT_6454,40.755093,-73.706462,NA,04:21:00
01-06-2017 04:34,1,NYCT_8130,40.534069,-74.154264,01-06-2017 04:34,04:36:32
01-06-2017 04:34,1,NYCT_6432,40.709461,-73.745845,01-06-2017 04:34,04:35:07
01-06-2017 04:33,0,NYCT_5963,40.811976,-73.920795,01-06-2017 04:34,04:27:27
01-06-2017 04:33,0,NYCT_7806,40.829691,-73.92954,01-06-2017 04:34,04:34:42
01-06-2017 04:34,0,NYCT_6616,40.666318,-73.836756,01-06-2017 04:34,04:33:17
01-06-2017 04:34,0,NYCT_6616,40.666318,-73.836756,01-06-2017 04:34,04:33:54
01-06-2017 04:33,1,NYCT_4846,40.702449,-73.816583,01-06-2017 04:34,04:29:43
01-06-2017 04:33,0,NYCT_8226,40.553862,-74.117239,NA,04:45:00
01-06-2017 04:34,0,NYCT_4262,40.565428,-74.1698,01-06-2017 04:35,04:36:00
01-06-2017 04:34,1,NYCT_4448,40.705206,-73.795543,01-06-2017 04:35,04:33:39
01-06-2017 04:33,0,NYCT_4888,40.579566,-73.971909,01-06-2017 04:34,04:33:16
01-06-2017 04:33,0,NYCT_5799,40.778191,-73.823881,01-06-2017 04:34,04:35:20
01-06-2017 04:34,0,NYCT_350,40.621753,-74.025991,01-06-2017 04:34,04:31:00
01-06-2017 04:34,0,NYCT_6005,40.816427,-73.836233,01-06-2017 04:35,04:39:37
01-06-2017 04:33,0,NYCT_7292,40.682936,-73.940026,01-06-2017 04:34,04:31:52
01-06-2017 04:33,0,NYCT_6879,40.733522,-73.759458,01-06-2017 04:34,04:35:45
01-06-2017 04:33,0,NYCT_5962,40.849039,-73.890673,01-06-2017 04:34,04:33:33
01-06-2017 04:34,0,NYCT_8317,40.574628,-74.164711,01-06-2017 04:35,04:46:16
01-06-2017 04:34,0,NYCT_8317,40.574628,-74.164711,01-06-2017 04:35,04:46:41
01-06-2017 04:34,0,NYCT_4331,40.644422,-73.899489,01-06-2017 04:34,04:33:01
01-06-2017 04:33,1,NYCT_3852,40.766911,-73.979163,01-06-2017 04:34,04:28:30
01-06-2017 04:33,1,NYCT_4761,40.883735,-73.862715,01-06-2017 04:34,04:32:42
01-06-2017 04:33,0,NYCT_7401,40.781701,-73.824145,01-06-2017 04:34,04:33:00
01-06-2017 04:33,0,NYCT_8280,40.576717,-74.169602,01-06-2017 04:34,04:33:45
01-06-2017 04:33,1,NYCT_5940,40.828497,-73.906946,01-06-2017 04:34,04:29:21
01-06-2017 04:34,0,NYCT_4605,40.693447,-73.990542,01-06-2017 04:34,04:27:13
01-06-2017 04:33,1,NYCT_7145,40.632679,-73.931051,01-06-2017 04:34,04:28:57
01-06-2017 04:33,1,NYCT_7145,40.632679,-73.931051,01-06-2017 04:34,04:24:57
01-06-2017 04:33,0,NYCT_5961,40.859646,-73.891132,01-06-2017 04:34,04:32:34
01-06-2017 04:34,1,NYCT_4114,40.696861,-73.983158,01-06-2017 04:34,04:30:07
01-06-2017 04:33,1,NYCT_7216,40.733547,-73.869861,01-06-2017 04:34,04:35:40
01-06-2017 04:33,1,NYCT_7216,40.733547,-73.869861,01-06-2017 04:34,04:35:09
01-06-2017 04:33,1,NYCT_6753,40.780475,-73.985595,01-06-2017 04:34,04:36:39
01-06-2017 04:34,1,NYCT_5276,40.715874,-73.986468,01-06-2017 04:34,04:35:33
01-06-2017 04:34,0,NYCT_7588,40.686584,-73.983939,01-06-2017 04:34,04:33:38
01-06-2017 04:33,0,NYCT_7285,40.69891,-73.911647,01-06-2017 04:34,03:46:00
01-06-2017 04:33,0,NYCT_5955,40.860515,-73.890788,01-06-2017 04:34,04:13:00
01-06-2017 04:34,0,NYCT_4449,40.708602,-73.959434,01-06-2017 04:34,04:30:55
01-06-2017 04:33,0,NYCT_8189,40.643562,-74.072656,NA,NA
01-06-2017 04:33,1,NYCT_8135,40.643096,-74.073927,01-06-2017 04:34,04:30:21
01-06-2017 04:33,0,NYCT_4845,40.660656,-73.918091,01-06-2017 04:34,04:33:29
01-06-2017 04:34,0,NYCT_5830,40.781091,-73.946296,01-06-2017 04:34,04:37:00
01-06-2017 04:33,1,NYCT_8303,40.533811,-74.153977,01-06-2017 04:34,04:31:00
01-06-2017 04:33,0,NYCT_411,40.666821,-73.981639,01-06-2017 04:34,04:30:00
01-06-2017 04:34,1,NYCT_4733,40.848436,-73.883062,01-06-2017 04:34,04:34:08
01-06-2017 04:34,0,NYCT_8252,40.637092,-74.150147,01-06-2017 04:34,04:31:31
01-06-2017 04:34,0,NYCT_7115,40.646893,-73.779583,NA,NA
01-06-2017 04:32,0,NYCT_4833,40.687539,-73.850744,01-06-2017 04:34,04:36:11
01-06-2017 04:33,1,NYCT_5752,40.867536,-73.83271,01-06-2017 04:37,04:44:00
01-06-2017 04:33,1,NYCT_4694,40.705335,-73.79356,01-06-2017 04:34,04:04:00
01-06-2017 04:34,0,NYCT_6812,40.663499,-73.932815,01-06-2017 04:34,04:34:00
01-06-2017 04:33,1,NYCT_4238,40.709373,-73.959461,01-06-2017 04:34,04:46:46
01-06-2017 04:33,0,NYCT_321,40.827103,-73.870631,01-06-2017 04:34,04:30:23
01-06-2017 04:34,0,NYCT_7131,40.668935,-73.898162,01-06-2017 04:34,04:33:24
01-06-2017 04:34,1,NYCT_665,40.657726,-73.984395,01-06-2017 04:36,04:13:00
01-06-2017 04:34,1,NYCT_665,40.657726,-73.984395,01-06-2017 04:36,04:15:00
01-06-2017 04:33,0,NYCT_270,40.818547,-73.914432,01-06-2017 04:34,04:06:08
01-06-2017 04:34,1,NYCT_7276,40.701095,-73.891002,01-06-2017 04:34,04:35:26
01-06-2017 04:34,0,NYCT_2621,40.536566,-74.151255,01-06-2017 04:34,04:34:34
01-06-2017 04:34,0,NYCT_8480,40.711478,-73.738228,01-06-2017 04:34,04:35:35
01-06-2017 04:34,1,NYCT_473,40.674193,-74.013949,01-06-2017 04:35,04:36:00
01-06-2017 04:34,1,NYCT_473,40.674193,-74.013949,01-06-2017 04:35,04:37:00
