id,director
11950,Fritz Kiersch
15259,Tim Burton
16551,Lloyd Kaufman|Michael Herz
40814,Wes Craven
17464,David Lean
27414,Walter Hill
28054,Jonathan Demme
21989,Danny Steinmann
10606,Richard Franklin
21871,Amy Heckerling
26522,Hal Needham
11495,Joel Silberg
17835,Bob Clark
5896,Ken Russell
83223,Sam Firstenberg
9507,Charles E. Sellier Jr.
23730,Penelope Spheeris
18498,Peter Markle
13681,Stewart Raffill
11221,Marvin J. Chomsky
32081,Norman Jewison
61968,Mark L. Lester
10179,Mick Jackson
26178,John Derek
27171,Bruno Mattei|Claudio Fragasso
9063,Michael Crichton
12762,Douglas Cheek
19400,Luca Bercovici
28148,Robert Benton
33138,Willard Huyck
17667,Stuart Rosenberg
19596,Donald P. Bellisario
19621,Stewart Raffill
41089,Russell Mulcahy
11905,Arthur Hiller
1892,Lars von Trier
111,Woody Allen
36670,Just Jaeckin
700,Sam Firstenberg
850,Rob Epstein
9531,Stan Lathan
1621,Steve Barron
860,Stephen Frears
11153,John Huston
17692,Neil Jordan
4543,Richard Marquand
11050,Brian De Palma
18835,Irvin Kershner
10650,John Glen
9346,Bob Clark
9549,Richard Lester
1058,John Landis
11609,John Badham
14813,Harold Ramis
12695,Joe Alves
11654,Terry Jones|Terry Gilliam
8769,James L. Brooks
227,Noel Black
19698,Clint Eastwood
12503,Paul Brickman
11591,Philip Kaufman
7012,Jim McBride
10489,Mel Damski
10269,Burny Mattinson
6341,Tommy Chong
11336,Tony Scott
19053,John Carpenter
18172,Francis Ford Coppola
11030,Bob Clark
8289,Roger Spottiswoode
25164,Carl Reiner
535,Nicholas Meyer
12502,Lewis Teague
36576,Barbra Streisand
15120,John Badham
27214,David Cronenberg
15301,Martha Coolidge
22998,Michael Chapman
38291,Woody Allen
849,Michael Apted
232,Rafal Zielinski
10805,Adrian Lyne
14854,Mike Nichols
12560,Blake Edwards
10576,Dick Lowry
33676,Richard Fleischer
101660,John Landis|Steven Spielberg|George Miller|Joe Dante
837,Alan Johnson
32644,Lewis Gilbert
12239,Peter Yates
15895,Francis Ford Coppola
92060,Sylvester Stallone
11235,Steve Carver
14280,Lawrence Kasdan
15035,Richard Franklin
21356,Curtis Hanson
12633,Kenneth Johnson
13633,David Cronenberg
15050,John Herzfeld
21500,Sam Peckinpah
12921,James Sbardellati
37777,John Landis
26198,Bill Forsyth
21721,Carroll Ballard
13105,Ralph Bakshi
17381,Clive A. Smith
24808,Peter Hyams
13567,Rick Rosenthal
57978,Douglas Trumbull
40229,Lewis John Carlino
47364,Rick Moranis|Dave Thomas
26452,Carlo Verdone
9967,Michael Mann
15251,Martin Davidson
26978,Stan Dragoti
807,Brian Trenchard-Smith
862,Jack Clayton
629,Robert Hiltzik
197,Mike Leigh
710,Mark Rosman
8844,Charles Band
1572,Luigi Cozzi
9348,Ted Kotcheff
63,Bruce Gowers
568,Lamont Johnson
9737,David Fincher
10530,John Lasseter
949,Bryan Singer
76,Mel Gibson
9482,Martin Campbell
414,Joe Johnston
524,John McTiernan
9603,Roger Donaldson
9598,Terry Gilliam
8839,Ron Howard
33689,Michael Bay
5,Mike Gabriel|Eric Goldberg
9804,Michael Mann
15789,Richard Linklater
9273,Danny Cannon
688,Joel Schumacher
451,Martin Scorsese
1642,Amy Heckerling
532,Chris Noonan
9886,Brad Silberling
8068,Andy Tennant
2064,Allison Anders|Alexandre Rockwell|Robert Rodriguez|Quentin Tarantino
6950,Kevin Reynolds
577,Kevin Lima|Paul Brizzi
3512,Steve Oedekerk
1408,Clint Eastwood
9312,Mike Figgis
4584,Irwin Winkler
11017,Nick Park
9070,Robert Longo
8012,Robert Rodriguez
9691,Jon Turteltaub
12106,Wolfgang Petersen
397,Gus Van Sant
19004,Geoff Murphy
12110,Renny Harlin
1710,Paul W.S. Anderson
9067,Ang Lee
10634,Tamra Davis
687,Bryan Spicer
8963,Barry Sonnenfeld
10802,Richard Donner
11448,Sam Raimi
922,Lawrence Kasdan
9560,Roy Allen Smith
11862,Mel Brooks
21032,Jon Amiel
9271,Rachel Talalay
11980,F. Gary Gray
10474,Tim Robbins
11929,Tony Scott
11517,Paul Verhoeven
12665,Woody Allen
11780,Jim Jarmusch
9090,Alfonso ArÃ¡u
10428,Charles Shyer
15602,Simon Wells
10858,Brett Leonard
11008,Gregory Widen
6520,Scott Kalvert
9382,Taylor Hackford
10987,Joseph Ruben
11859,Victor Salva
152426,Michael Caton-Jones
11443,Beeban Kidron
2293,Iain Softley
15322,Howard Deutch
9087,Oliver Stone
19101,Nick Castle
1775,Jerry Zucker
11860,Herbert Ross
281,Joe Chappelle
9071,Andrew Sipes
9061,Tom Holland
21183,Albert Hughes|Allen Hughes
2086,Kevin Smith
11472,Philip Davis
10149,Rob Reiner
11381,Alfonso CuarÃ³n
16420,Michael Moore
36834,Sydney Pollack
26258,Kathryn Bigelow
14819,Tom DiCillo
9102,Arne Glimcher
27993,Carlo Carlei
18402,John Badham
9066,Chris Columbus
9344,Wayne Wang|Paul Auster
28313,Peter Segal
9073,Oliver Parker
37108,Agnieszka Holland
13531,Greg Beeman
10612,Steven Brill
11863,Christian Duguay
8438,Kelly Makin
9501,Lasse HallstrÃ¶m
164721,Betty Thomas
6715,Larry Clark
9059,Stephen Gyllenhaal
31174,Dwight H. Little
12122,Michael Gottlieb
12158,Allan Moyle
9091,Christopher Monger
18256,William Friedkin
400,Marc Rocco
8973,Christophe Gans
10824,Simon Langton
6071,Peter Horton
22625,Ernest R. Dickerson
47608,Richard Loncraine
25749,John Carpenter
10329,Wes Craven
13559,Peter Hyams
32646,Stuart Gordon
37653,Gary Fleder
11446,Clive Barker
9089,Bill Condon
31894,Barbet Schroeder
37141,Pat O'Connor
28387,Antonia Bird
26441,James D.R. Hickox
10533,Frank Marshall
8512,Tobe Hooper
18392,Todd Haynes
27281,Bernard Campan|Didier Bourdon
27526,Todd Solondz
45325,Jodie Foster
12520,Robert Markowitz
40508,Guy Ferland
34996,Noah Baumbach
9263,Holly Goldberg Sloan
12554,Roland JoffÃ©
19326,Carl Franklin
28601,Anne Goursaud
2054,Simon Wincer
35196,Sean Penn
27985,Peter Hewitt
30765,Stacy Title
11359,Shin Sang-ok
9909,Abel Ferrara
17015,Lesli Linka Glatter
38884,Chris Gerolmo
18801,John Fortenberry
31357,Greg Beeman
55676,Stephen Herek
11876,Michael Hoffman
30528,Phillip Borsos
11861,Christopher Cain
54648,Frank Oz
48781,John N. Smith
16295,Roger Michell
19286,Ken Loach
20649,Lewis Gilbert
18998,Forest Whitaker
18725,Martin Scorsese|Michael Henry Wilson
30718,Jean-Paul Rappeneau
31611,Sam Weisman
56804,Jocelyn Moorhouse
25066,Don Bluth|Gary Goldman
10525,Peter Hall
13552,John Singleton
40490,Brian Trenchard-Smith
43612,Spike Lee
32458,Bradford May
36278,Corey Yuen Kwai
500,Tab Murphy
812,Desmond Nakano
772,Carlo Verdone
364,Rusty Cundieff
8077,Billy Crystal
943,Gregg Araki
6114,James Orr
766,Ã‰tienne Chatiliez
8845,Costa Botes|Peter Jackson
9374,Aaron Norris
881,Quentin Tarantino
8872,Ron Clements|John Musker
11806,Chris Columbus
402,Tim Burton
9349,David Fincher
9504,Richard Donner
11158,Francis Ford Coppola
2322,Sam Raimi
12143,Andrew Davis
33,Robert Zemeckis
2005,Rob Reiner
10158,Penelope Spheeris
1492,Brian Levant
10906,Paul Verhoeven
9475,Roland Emmerich
10538,James Foley
763,Randal Kleiser
12088,Phil Alden Robinson
293,Abel Ferrara
619,Clint Eastwood
10412,Emile Ardolino
9264,Ron Shelton
11790,Ridley Scott
10437,Mary Lambert
9876,Martin Brest
9869,Kevin Hooks
10414,Peter Jackson
1923,Stuart Gordon
10403,Robert Redford
11569,Mick Jackson
1883,Geoffrey Wright
9300,Katt Shea
14684,Kenneth Branagh
11597,Brian Henson
8293,Roger Spottiswoode
9361,Phillip Noyce
9367,Stephen Herek
11087,David Lynch
10497,Robert Altman
9278,Anthony Hickox
14002,Spike Lee
10699,Sally Potter
47821,Robert Mandel
11012,Barry Levinson
4823,James Ivory
10326,Michael Mann
31962,Robert Rodriguez
11287,Curtis Hanson
9609,Roman Polanski
26255,Geoff Murphy
10377,Ron Fricke
14239,Stephen Frears
11386,Roland JoffÃ©
13225,Louis Malle
11066,Phil Joanou
10163,Steve Miner
9529,David Seltzer
10435,Penny Marshall
9096,Gary Sinise
18631,Dale Launer
10407,Jonathan Lynn
17494,Ralph Bakshi
14361,Neil Jordan
2687,Bill Kroyer
13823,Reginald Hudlin
10608,Brett Leonard
13153,Bernard Rose
10406,Richard Attenborough
10206,John McTiernan
12395,Larry Ferguson
16562,Frank Oz
11259,Jonathan Kaplan
20763,Thom Eberhardt
16136,John Carpenter
11068,John G. Avildsen
18764,Tim Robbins
16219,Dwight H. Little
10411,Les Mayfield
9605,Fran Rubel Kuzui
5237,Michael Apted
25095,Paul Michael Glaser
13199,Ron Howard
18722,Richard Donner
12525,Ernest R. Dickerson
41670,Cameron Crowe
37527,Ringo Lam|Tsui Hark
11428,Rowdy Herrington
2613,Jonathan Lynn
16314,Barbet Schroeder
13006,Richard Stanley
10424,Peter Kosminsky
12772,Edward James Olmos
12518,Fred Schepisi
5765,Rupert Harvey
19380,Sidney Lumet
22582,Manny Coto
20676,Mick Garris
15300,Norman RenÃ©
19143,Jon Turteltaub
40082,Tony Maylam
13937,Bruce Robinson
22004,Richard Pearce
28384,Andrew Bergman
24230,Carl Schenkel
14603,Roger Donaldson
27381,Phil Roman
61225,Bill Duke
22590,Kenny Ortega
48150,Michael Ritchie
12251,Arne Glimcher
10410,Brian De Palma
2470,Walter Hill
2007,Woody Allen
18672,Albert Pyun
23637,Bruce A. Evans
10409,John Landis
19087,Arthur Hiller
23939,Aaron Norris
34505,Claude Sautet
20859,Peter MacDonald
22627,Danny DeVito
27295,Fernando Trueba
33380,George Miller
85,Ching Siu-Tung
41280,Lina WertmÃ¼ller
699,Baz Luhrmann
10948,Sidney J. Furie
8810,Peter Hyams
10156,Chris Bould
814,Brenton Spencer
11827,Christopher Cain
764,Greg Beeman
1103,Morten Lindberg
11527,Steven Spielberg
11816,Alan Myerson
9443,John Glen
9725,Ted Berman|Art Stevens|Richard Rich
12528,George Miller
11646,Mel Brooks
11281,John Landis
11027,Gerald Potterton
13665,Sam Raimi
43089,John Carpenter
19114,John Boorman
10246,Mark Rydell
18254,Hugh Hudson
11286,Steve Miner
19429,Walter Hill
36819,Peter Weir
9538,Rick Rosenthal
17360,Bob Rafelson
11524,Steve Gordon
31646,Richard Franklin
10890,Franco Zeffirelli
10540,Bob Clark
1672,Warren Beatty
10768,Hal Needham
24274,Sydney Pollack
11644,Terry Gilliam
25093,David Cronenberg
26444,John Huston
5062,Michael Mann
25566,James Cameron
848,Ivan Reitman
20075,Peter Hyams
12537,Georges Lautner
11298,Graham Baker
21610,Gary Sherman
25468,Brian De Palma
10627,Saul Swimmer
22171,Peter R. Hunt
10863,Claude Miller
8691,MiloÅ¡ Forman
10323,Matthew Robbins
26843,Tommy Chong
14900,Karel Reisz
31593,Joe Dante
14664,Bruce Malmuth
21515,Louis Malle
28893,Harold Becker
19379,Abel Ferrara
24634,Richard Marquand
24124,Umberto Lenzi
37936,Desmond Davis
13555,Moustapha Akkad
37775,Jim Henson
21874,Ivan Passer
18905,Burt Reynolds
28377,Mickey Rose|Michael Ritchie
39874,Bruce D. Clark
15660,Charles Jarrott
10725,John Irvin
19507,Tony Maylam
30931,J. Lee Thompson
29204,Tobe Hooper
21137,Carlo Verdone
21764,Michael Crichton
55538,Carl Gottlieb
12472,Tom DeSimone
26560,George Mihalka
30142,Frank Perry
44247,Michael Wadleigh
17205,John G. Avildsen
32047,Frank De Felitta
64353,Ralph Bakshi
602,Penelope Spheeris
954,Bill Forsyth
627,Ed Hunt
275,Joel Schumacher
9802,Michael Apted
75,Errol Morris
454,Joseph Zito
10545,Menahem Golan
11238,Sidney Lumet
2300,Alan J.W. Bell
9268,Roland Emmerich
11674,Brian De Palma
9294,Danny Boyle
755,Joel Coen
1645,Michael Bay
199,Tim Burton
9614,Baz Luhrmann
9279,Gary Trousdale|Kirk Wise
4232,Tad Stones
11412,Joe Pytka
9390,Chuck Russell
10830,Stephen Herek
8840,Jon Turteltaub
9327,Robert Rodriguez
11228,Joel Schumacher
9103,Jonathan Frakes
12123,Dennis Dugan
409,Brian Levant
2320,Wes Craven
664,Renny Harlin
3595,Cameron Crowe
10680,Danny DeVito
9894,Rob Cohen
819,Tom Shadyac
10779,Rob Cohen
9208,Jean-Claude Van Damme
884,Andrew Davis
10061,Anthony Minghella
1630,Stuart Baird
10547,Jan de Bont
9303,Ron Howard
10218,Robert Lieberman
9879,Ben Stiller
9566,Barry Levinson
7095,Peter Jackson
1592,John Woo
11867,David Cronenberg
10684,John Carpenter
9716,MiloÅ¡ Forman
9591,David Twohy
10280,Lana Wachowski|Lilly Wachowski
10607,Doug Liman
9401,Andrew Bergman
9400,Tony Scott
36758,Francis Ford Coppola
9100,Gregory Hoblit
18862,David Hogan
7300,Edward Zwick
8766,Woody Allen
9101,Tom Hanks
11543,Tom Holland
21539,Paris Barclay
18555,John Herzfeld
9625,F. Gary Gray
10723,Jane Campion
8866,Andrew Fleming
9431,Harry Winer
8818,Michael Hoffman
11103,Kevin Yagher
11062,David S. Ward
10543,Bobby Farrelly|Peter Farrelly
2074,Penny Marshall
10938,Annette Haywood-Carter
8744,John Gray
9304,Ernest R. Dickerson
549,Michael Lehmann
9460,Gilbert Adler
20762,Alan Parker
9333,Jim Wilson
10861,Harold Becker
18550,James Foley
11112,David O. Russell
46029,Hettie MacDonald
11363,Kevin Spacey
47333,Harold Ramis
17182,Julian Schnabel
3179,Daniel Lee
10546,Robert Mandel
20539,Walter Hill
18220,Ringo Lam
13685,Kevin Hooks
10539,Donald Petrie
10874,Fernando Trueba
3573,Edward Burns
11000,Franco Zeffirelli
10478,John Schlesinger
9308,Mike Judge
2925,Tim Pope
19164,Nicholas Hytner
28005,Anne Goursaud
12498,Wes Anderson
11159,Henry Selick
9819,Brian Henson
20927,Douglas McGrath
11076,Mike Nichols
31640,Ron Shelton
9095,Hart Bochner
25059,Hugh Wilson
10586,Roy Allen Smith
44705,Mira Nair
26890,Billy Bob Thornton
2045,Mike Leigh
7863,Jerry Zaks
14469,Michael Goldenberg
34170,Carroll Ballard
25147,Bob Rafelson
10549,Stephen Frears
9623,David R. Ellis
26748,Stephen Hopkins
36355,Trevor Nunn
18203,Mary Harron
12606,John Dahl
11525,Scott Hicks
9283,Julien Temple
14553,Howard Franklin
36915,Michael Winterbottom
10990,Kenneth Branagh
11069,Brian Gibson
11511,John Sayles
6346,Alan Shapiro
10534,Stanley Tucci|Campbell Scott
9099,Arlene Sanford
11229,Farhad Mann
10535,Ted Demme
12656,Bernardo Bertolucci
43566,Phil Joanou
9826,Lee Tamahori
18975,S. S. Wilson
9536,Paul Michael Glaser
17795,James Foley
2928,Ridley Scott
11306,Jonathan Lynn
13997,Matthew Bright
19042,Rick Friedberg
20759,Steven Baigelman
1770,Barbet Schroeder
23945,Simon Wincer
16299,Steve Barron
25189,Jason Bloom
9302,Peter Segal
27681,Nora Ephron
42314,Michael Apted
19002,Penelope Spheeris
9450,Larry Leker|Paul Sabella
26787,Reginald Hudlin
8052,Neil Jordan
25518,Arthur Hiller
65595,John Landis
15691,Barbra Streisand
27845,Jon Avnet
10690,Blair Treu
26949,Al Pacino
11107,Bradford May
18414,Mark Herman
12709,Charles Sturridge
9306,Paul Thomas Anderson
16003,Coline Serreau
12559,James Cameron
25750,Geoffrey Sax
10988,Steve Buscemi
36344,Stuart Gordon
24206,Richard Attenborough
17414,Steve Rash
2699,Kelly Makin
23570,Patrice Leconte
9568,Richard Stanley|John Frankenheimer
25355,Kjell Sundvall
13891,David M. Evans
19287,Greg Spence
16233,Jeremiah S. Chechik
23449,Fraser Clarke Heston
26422,Russell Mulcahy
16448,Ken Kwapis
37702,Robert Lieberman
48580,Matt Reeves
17821,Brian Yuzna
27770,Olivier Assayas
38223,Alexander Payne
28059,Brian Trenchard-Smith
12254,Lloyd Kaufman
51043,Tom DeCerchio
32308,Peter Greenaway
31908,Christopher Guest
15674,Stephen Chow|Vincent Kok
3065,Jacques Audiard
11962,Krishna Rao
49763,Adam Grossman
40001,Bronwen Hughes
3587,Richard Linklater
17204,Diarmuid Lawrence
10548,John Henderson
38366,Bill CouturiÃ©
19963,Rob Reiner
28121,Tibor TakÃ¡cs
98,Jim Mallon
77,John Payson
8871,Eric Red
8358,Richard Benjamin
107,Norman Jewison
955,Joe Berlinger|Bruce Sinofsky
1636,Leon Gast
4247,Leonardo Pieraccioni
11688,Albert Dupontel
3981,Martin Lawrence
10567,Ridley Scott
4327,Christopher Nolan
7443,Ron Howard
2024,Robert Zemeckis
9532,Guy Ritchie
6282,John Woo
2085,Harold Ramis
3536,Keenen Ivory Wayans
71,Mark Dindal
9679,Nancy Meyers
462,Ralph Zondag|Eric Leighton
1597,McG
134,Peter Lord|Nick Park
2787,Roland Emmerich
14181,James Wong
10501,David McNally
1493,Andrzej Bartkowiak
10559,Jonathan Mostow
641,Stephen Daldry
10647,Dominic Sena
16366,Steven Soderbergh
9383,Jay Roach
9600,Joel Coen
1359,David Twohy
16,Ben Younger
9285,Don Michael Paul|Bibo Bergeron
10637,Donald Petrie
2046,Gregory Hoblit
4958,Darren Aronofsky
1900,Mimi Leder
8859,Rob LaDuca|Robert C. Ramirez
5994,Paul Verhoeven
24102,Raja Gosnell
8452,Mary Harron
11478,Lars von Trier
13930,Todd Phillips
2123,Boaz Yakin
8584,Sam Raimi
9741,Robert Redford
5551,Steven Soderbergh
2069,Danny Leiner
786,Brett Ratner
1588,Charles Grosvenor
392,Roger Spottiswoode
243,Rob Cohen
8870,Ralph Eggleston
2067,Peter Farrelly|Bobby Farrelly
8843,Tom Dey
479,M. Night Shyamalan
15653,Clint Eastwood
10461,Jonathan Lynn
10393,Cameron Crowe
10685,Peyton Reed
889,Lasse HallstrÃ¶m
7290,Stephen Frears
11973,Antony Hoffman
1907,Brian De Palma
1619,Tarsem Singh
16234,John Singleton
2133,Douglas McCarthy
24476,Stephen T. Kay
9678,Howard Deutch
19457,Joe Charbanic
7450,Brian Levant
10468,Allan A. Goldstein
4234,Roger Donaldson
10429,Danny Boyle
11678,Christopher McQuarrie
2155,Curt Geda
10473,Wolfgang Petersen
10569,David M. Evans
16187,Steven Brill
15655,James Gray
10471,Don Bluth|Gary Goldman
10577,Betty Thomas
13526,Wes Craven
13785,Joe Chappelle
7093,Martin Campbell
12212,John Frankenheimer
11978,Doug Lefler
2655,Woody Allen
10479,Tad Stones
711,Jun Falkenstein
10687,Steve Carr
20682,Patrick Lussier
20455,Kathryn Bigelow
10571,Christopher Guest
9871,Roland JoffÃ©
10481,John Ottman
12107,"George Tillman, Jr."
34729,Robert Zemeckis
4967,William Friedkin
5833,Gus Van Sant
10383,Joel Schumacher
10384,Pontus LÃ¶wenhielm|Patrick von Krusenstjerna
110147,Mamoru Hosoda|Shigeyasu Yamauchi
5458,Robert Iscove
876,John Fawcett
10862,Kevin Lima
6521,Peter Segal
10642,Craig Shapiro
10564,Edward Norton
10480,Owen Hurley
11983,Janusz Kaminski
11398,Walter Hill|Jack Sholder
16222,David Carson|Herbert Wise
11004,Roger Kumble
4244,John Harrison
9519,Don Roos
16340,Rod Lurie
12211,Amy Heckerling
14736,Matt Williams
10597,Neil LaBute
10035,Taylor Hackford
14629,Christian Duguay
11826,David Raynr
10391,Curtis Hanson
18041,Jon Turteltaub
10876,Andrew Dominik
318,Stig Bergqvist
1831,Douglas Aarniokoski
31067,Gina Prince-Bythewood
11849,Ed Bye
9456,Michael Davis
16888,Fina Torres
9791,Jonathan Glazer
10688,Chuck Russell
10562,Davis Guggenheim
20697,Philip Kaufman
12490,Wim Wenders
10560,John Schlesinger
5001,Stephen Frears
41275,Courtney Solomon
2621,Bharat Nalluri
18884,Reginald Hudlin
11531,Steve Buscemi
10472,Michael Almereyda
2360,Stephen Hopkins
22597,Brian Robbins
36897,Thaddeus O'Sullivan
919,Nicholas Hytner
18074,Julian Schnabel
10416,Richard Clabaugh
48246,Bonnie Hunt
25166,Yves Simoneau
16225,Joe Berlinger
29076,Kris Isacsson
12597,Nigel Cole
40466,Greg Berlanti
4226,Masamitsu Hidaka
27723,Hiroyuki Kitakubo
21311,Bruce Paltrow
22230,Mike Nichols
48617,Kathi Castillo
14805,Nick Gomez
36657,Michael Coldewey|Michel Lemire
19348,Eric Blakeney
28031,Scott Derrickson
41282,Tobe Hooper
9011,John Blanchard
4369,Robert Lee King
14195,Hugh Hudson
51861,Brad Anderson
12806,Michael Dudok de Wit
10763,Antoine Fuqua
10641,Bryan Singer
29946,Karyn Kusama
29572,Jane Anderson|Martha Coolidge|Anne Heche
16275,Tamra Davis
5257,Patrick Lussier
18168,Christian Faure
27745,John Waters
12619,Fabien Onteniente
18002,Cesc Gay
10697,Robert Altman
10978,Joan Chen
18394,James Ivory
13539,Sally Potter
36234,Stan Lathan
10783,Rob Sitch
15489,Gerard Stembridge
17908,Julien Temple
29512,Geoffrey Wright
101514,Dominic Anciano|Ray Burdis
19349,AgnÃ¨s Jaoui
36968,Josef Fares
18011,Terry Winsor
12509,Mark Piznarski
10898,Mike Figgis
24100,Nora Ephron
197725,Chris Koch
10873,Jay Russell
37302,George A. Romero
17208,Bill Corcoran
20410,Philip G. Atwell
17711,Mark Rosman
742,Rob Spera
15723,Ed Harris
14295,Jim Kammerud
21355,Uli Edel
10394,Mark Henn
60587,E. Elias Merhige
36380,Vic Sarin
46406,Joe Berlinger|Bruce Sinofsky
20993,Jim Stenstrum
21991,Des McAnuff
26450,Lukas Moodysson
92208,John Swanbeck
17856,Kenneth Lonergan
48868,Billy Bob Thornton
10385,Paul McGuigan
32536,Steven Robman
36047,Olaf Lubaszenko
97351,Vidhu Vinod Chopra
20438,Aleksey Balabanov
18292,David Mamet
44756,Blair Treu
78,Steve Boyum
601,James Bobin|Steve Smith
1091,Tim Burton
1368,Diane Keaton
6217,Don Hertzfeldt
97,Mary Lambert
1371,Aziz Mirza
609,Jenniphr Goodman
9387,David Gordon Green
150,Karen Disher|Guy Moore
154,Ridley Scott
13342,Steven Spielberg
4193,John Carpenter
11639,Ted Kotcheff
12104,Paul Schrader
783,Steven Lisberger
9576,Sylvester Stallone
2665,Tobe Hooper
262,John Milius
14742,Walter Hill
9699,Nicholas Meyer
9442,Amy Heckerling
17918,Guy Hamilton
11704,Jim Henson|Frank Oz
13396,Alan Parker
10150,Richard Attenborough
2623,Sydney Pollack
29702,Ken Finkleman
15764,Martin Scorsese
8288,Ron Howard
9037,Blake Edwards
16281,Carl Reiner
15739,Wes Craven
11314,Don Bluth
15600,Dianne Jackson|Jimmy T. Murakami
32085,"Jules Bass|Arthur Rankin, Jr."
11307,Taylor Hackford
13945,Dario Argento
24740,Alan J. Pakula
37917,Woody Allen
11541,Patricia Birch
23805,George A. Romero
9728,John Huston
11564,Godfrey Reggio
10676,Costa-Gavras
24226,Tim Burton
27088,George Roy Hill
12614,Albert Pyun
10724,Sidney J. Furie
22023,Clint Eastwood
27150,Peter Weir
16235,Richard Donner
16363,Steve Miner
23943,Mark L. Lester
17590,Tommy Lee Wallace
9343,Sidney Lumet
14373,Boaz Davidson
16441,Blake Edwards
11949,Clint Eastwood
10275,Tony Richardson
27273,Michael Miller
47886,Damiano Damiani
24266,Colin Higgins
47955,Robert J. Rosenthal
27726,Sidney Lumet
30060,Werner Herzog
10831,Michael Winner
41378,Don Coscarelli
39899,Terry Hughes|Ian MacNaughton
20980,Cheung Yam-Yim
27813,"Jules Bass|Arthur Rankin, Jr."
31044,Juan Piquer SimÃ³n
27380,George T. Miller
13776,Samuel Fuller
27475,Larry Cohen
49483,Martin Rosen
42251,Peter Greenaway
19415,Chang Cheh
31858,Brian Trenchard-Smith
47957,Slava Tsukerman
32336,Frank Henenlotter
37165,Richard Benjamin
95,Hal Needham
10674,Barry Levinson
36647,Amy Holden Jones
115,Clive Donner
857,Allan Holzman
9732,Randal Kleiser
2109,Alan Clarke
9487,Joe Giannone
9837,Eldar Ryazanov
8916,Peter Weir
10216,Michael Bay
8195,Tony Bancroft|Barry Cook
2666,Stephen Norrington
13761,Joel Coen
617,Steven Spielberg
544,Darrell Rooney
846,Brett Ratner
73,John Lasseter|Andrew Stanton
12159,Brenda Chapman|Steve Hickner|Simon Wells
9798,Eric Darnell|Tim Johnson
9313,Peter Medak
8656,John Frankenheimer
2157,Alex Proyas
9631,Tom Ellery|Bradley Raymond
297,John McNaughton
944,Bobby Farrelly|Peter Farrelly
3600,Rob Bowman
929,Tony Kaye
6435,Vincent Ward
10153,Tony Scott
6068,Randall Wallace
1878,Mimi Leder
1934,Stephen Hopkins
9342,F. Gary Gray
10663,Martin Brest
1965,Richard Donner
473,Danny Cannon
795,Roland Emmerich
9820,Griffin Dunne
8741,Barry Levinson
9745,Ivan Reitman
11551,Terry Gilliam
3050,John Madden
200,Martin Campbell
9489,Frank Coraci
11808,Andrew Davis
4518,Darren Aronofsky
1389,Brad Silberling
11003,Nancy Meyers
11545,Terrence Malick
9454,Troy Miller
10312,Joe Dante
9411,Betty Thomas
9877,Jonathan Frakes
18937,Nora Ephron
10220,Stuart Baird
4415,Shekhar Kapur
9424,Steven Soderbergh
9447,Frank Coraci
10941,Wes Anderson
100,Andy Tennant
11508,Tom Shadyac
17037,Gregory Hoblit
9441,Jamie Blanks
9429,Frederik Du Chau
547,John Dahl
9822,Bille August
9715,David Nutter
11932,George Miller
9945,JesÃºs Salvador TreviÃ±o
3682,Guy Ritchie
9410,Dave Payne
20235,Arlene Sanford
9882,Chris Columbus
8688,John Fortenberry
9827,Robert Redford
9440,Ron Underwood
10215,Forest Whitaker
17337,Ronny Yu
26269,John Carpenter
16980,Mark Christopher
9320,Alfonso CuarÃ³n
24793,Cullen Blaine|Dale Case
8838,Edward Zwick
22796,Brian De Palma
9448,Joe Chappelle
2657,Mike Nichols
11568,Peter Howitt
9469,Charles Grosvenor
11258,Robert Benton
9422,Whit Stillman
33719,Jeremiah S. Chechik
14533,Roger Young
10683,Harold Becker
11702,Mark Steven Johnson
9458,Kirk Wong
1808,Gary Ross
6396,John Landis
46992,Spike Lee
3513,Mikael Salomon
18316,Steven Zaillian
28302,William R. Kowalchuk Jr.
9276,Michael Cristofer
825,Todd Solondz
9821,Antoine Fuqua
9466,Barbet Schroeder
9033,Todd Haynes
14013,James Merendino
9812,Anand Tucker
9713,Peter MacDonald
7096,Kevin Hooks
16146,Richard Rich
15805,Robert Rodriguez
15037,Willard Carroll
11675,Peter Chelsom
11252,Woody Allen
12706,Greg Spence
2042,David Zucker
9457,Skip Woods
14283,Stephen Herek
10223,Steve Barron
10029,Don Coscarelli
9425,Boyd Kirkland
6058,Harry Elfont|Deborah Kaplan
9844,Steve Miner
37636,Gus Van Sant
8583,Mike Hodges
39345,Predrag AntonijeviÄ‡
36136,Stephen Sommers
30949,FranÃ§ois Girard
31473,Sam Raimi
14557,Peter Berg
50942,Paul W.S. Anderson
9771,Dean Semler
9452,Don Roos
14444,Lisa Cholodenko
12488,Marshall Herskovitz
35680,Sean McNamara
13151,Larry Clark
17915,Volker SchlÃ¶ndorff
8129,Larry Latham
10616,Alan Cohn
12538,Stuart Gillard
17941,John Warren
9464,Warren Beatty
9490,Norton Virgien|Igor Kovalyov
1448,Robert Altman
22318,Daisy von Scherler Mayer
3033,Hiroshi Aoyama|Kazumi Fukushima|Jim Stenstrum
22256,Randa Haines
4975,Ken Loach
9835,Wei Tung
21661,Penelope Spheeris
16148,Johathan Darby
27850,Vincent Gallo
10940,Tamra Davis
19154,Po-Chih Leong
